ID,EBITDA (Initial),EV Multiple (Initial),IC Combined (Initial),LTV (Initial),Total Net Leverage (Initial),Security,Thesis Default
835,62527369.826435246,9.427289719626168,2.2846862483311083,0.4078731642189586,3.8362483311081443,First Lien or Unitranche,0
836,62486515.35380507,9.425140186915888,2.285447263017357,0.40798931909212277,3.8372630173564755,First Lien or Unitranche,0
837,62445660.8811749,9.422990654205607,2.286208277703605,0.408105473965287,3.8382777036048066,First Lien or Unitranche,0
838,62404806.40854473,9.420841121495327,2.2869692923898532,0.40822162883845126,3.8392923898531377,First Lien or Unitranche,0
839,62363951.93591455,9.418691588785046,2.2877303070761017,0.40833778371161544,3.840307076101469,First Lien or Unitranche,1
840,62323097.46328438,9.416542056074766,2.28849132176235,0.4084539385847797,3.8413217623498,First Lien or Unitranche,0
841,62282242.9906542,9.414392523364485,2.289252336448598,0.4085700934579439,3.8423364485981306,First Lien or Unitranche,0
842,62241388.51802403,9.412242990654205,2.2900133511348466,0.4086862483311081,3.8433511348464617,First Lien or Unitranche,0
843,62200534.045393854,9.410093457943924,2.290774365821095,0.40880240320427236,3.844365821094793,First Lien or Unitranche,0
844,62159679.57276368,9.407943925233644,2.2915353805073435,0.40891855807743654,3.845380507343124,First Lien or Unitranche,1
845,62118825.10013351,9.405794392523363,2.2922963951935915,0.4090347129506008,3.846395193591455,First Lien or Unitranche,0
846,62077970.627503335,9.403644859813085,2.29305740987984,0.409150867823765,3.847409879839786,First Lien or Unitranche,0
847,62037116.15487316,9.401495327102804,2.2938184245660884,0.4092670226969292,3.8484245660881173,First Lien or Unitranche,0
848,61996261.68224299,9.399345794392524,2.2945794392523364,0.4093831775700934,3.8494392523364485,First Lien or Unitranche,0
849,61955407.20961282,9.397196261682243,2.295340453938585,0.40949933244325765,3.8504539385847796,First Lien or Unitranche,0
850,61914552.73698264,9.395046728971963,2.2961014686248333,0.4096154873164219,3.8514686248331107,First Lien or Unitranche,0
851,61873698.26435247,9.392897196261682,2.296862483311082,0.4097316421895861,3.852483311081442,First Lien or Unitranche,0
852,61832843.7917223,9.390747663551402,2.29762349799733,0.4098477970627503,3.853497997329773,First Lien or Unitranche,0
853,61791989.319092125,9.388598130841121,2.2983845126835782,0.4099639519359145,3.854512683578104,First Lien or Unitranche,0
854,61751134.84646195,9.38644859813084,2.2991455273698267,0.41008010680907875,3.855527369826435,First Lien or Unitranche,0
855,61710280.37383178,9.38429906542056,2.299906542056075,0.41019626168224294,3.8565420560747663,First Lien or Unitranche,0
856,61669425.901201606,9.38214953271028,2.300667556742323,0.4103124165554072,3.8575567423230974,First Lien or Unitranche,0
857,61628571.42857143,9.379999999999999,2.3014285714285716,0.4104285714285714,3.8585714285714285,First Lien or Unitranche,0
858,61587716.95594126,9.377850467289718,2.30218958611482,0.4105447263017356,3.8595861148197597,First Lien or Unitranche,0
859,61546862.48331108,9.375700934579438,2.302950600801068,0.41066088117489985,3.860600801068091,First Lien or Unitranche,0
860,61506008.01068091,9.373551401869157,2.3037116154873165,0.41077703604806404,3.861615487316422,First Lien or Unitranche,0
861,61465153.53805073,9.371401869158879,2.304472630173565,0.4108931909212283,3.862630173564753,First Lien or Unitranche,0
862,61424299.06542056,9.369252336448598,2.3052336448598134,0.41100934579439247,3.863644859813084,First Lien or Unitranche,0
863,61383444.59279039,9.367102803738318,2.3059946595460614,0.4111255006675567,3.8646595460614153,First Lien or Unitranche,0
864,61342590.120160215,9.364953271028037,2.30675567423231,0.41124165554072095,3.8656742323097464,First Lien or Unitranche,0
865,61301735.64753004,9.362803738317757,2.3075166889185583,0.41135781041388514,3.8666889185580775,First Lien or Unitranche,0
866,61260881.17489986,9.360654205607476,2.3082777036048068,0.4114739652870494,3.8677036048064086,First Lien or Unitranche,0
867,61220026.70226969,9.358504672897196,2.309038718291055,0.41159012016021357,3.8687182910547397,First Lien or Unitranche,0
868,61179172.229639515,9.356355140186915,2.3097997329773032,0.4117062750333778,3.869732977303071,First Lien or Unitranche,0
869,61138317.75700934,9.354205607476635,2.3105607476635517,0.411822429906542,3.870747663551402,First Lien or Unitranche,0
870,61097463.28437917,9.352056074766354,2.3113217623497997,0.41193858477970624,3.871762349799733,First Lien or Unitranche,0
871,61056608.811749,9.349906542056074,2.312082777036048,0.4120547396528705,3.8727770360480642,First Lien or Unitranche,0
872,61015754.33911882,9.347757009345795,2.3128437917222966,0.41217089452603467,3.8737917222963953,First Lien or Unitranche,0
873,60974899.86648865,9.345607476635514,2.313604806408545,0.4122870493991989,3.8748064085447265,First Lien or Unitranche,0
874,60934045.39385848,9.343457943925234,2.314365821094793,0.4124032042723631,3.8758210947930576,First Lien or Unitranche,0
875,60893190.921228305,9.341308411214953,2.3151268357810415,0.41251935914552734,3.8768357810413887,First Lien or Unitranche,0
876,60852336.44859813,9.339158878504673,2.31588785046729,0.4126355140186916,3.8778504672897194,First Lien or Unitranche,0
877,60811481.97596796,9.337009345794392,2.3166488651535384,0.41275166889185577,3.8788651535380505,First Lien or Unitranche,0
878,60770627.503337786,9.334859813084112,2.3174098798397864,0.41286782376502,3.8798798397863816,First Lien or Unitranche,0
879,60729773.03070761,9.332710280373831,2.318170894526035,0.4129839786381842,3.8808945260347127,First Lien or Unitranche,0
880,60688918.55807744,9.33056074766355,2.3189319092122833,0.41310013351134844,3.881909212283044,First Lien or Unitranche,0
881,60648064.08544727,9.32841121495327,2.3196929238985318,0.41321628838451263,3.882923898531375,First Lien or Unitranche,0
882,60607209.612817094,9.32626168224299,2.3204539385847798,0.4133324432576769,3.883938584779706,First Lien or Unitranche,0
883,60566355.14018692,9.32411214953271,2.3212149532710282,0.4134485981308411,3.8849532710280372,First Lien or Unitranche,0
884,60525500.66755674,9.321962616822429,2.3219759679572767,0.4135647530040053,3.8859679572763683,First Lien or Unitranche,0
885,60484646.19492657,9.319813084112148,2.3227369826435247,0.41368090787716955,3.8869826435246995,First Lien or Unitranche,0
886,60443791.722296394,9.317663551401868,2.323497997329773,0.41379706275033373,3.8879973297730306,First Lien or Unitranche,0
887,60402937.24966622,9.315514018691589,2.3242590120160216,0.413913217623498,3.8890120160213617,First Lien or Unitranche,0
888,60362082.77703605,9.313364485981309,2.32502002670227,0.41402937249666216,3.890026702269693,First Lien or Unitranche,0
889,60321228.304405876,9.311214953271028,2.325781041388518,0.4141455273698264,3.891041388518024,First Lien or Unitranche,0
890,60280373.8317757,9.309065420560747,2.3265420560747665,0.41426168224299065,3.892056074766355,First Lien or Unitranche,0
891,60239519.35914552,9.306915887850467,2.327303070761015,0.41437783711615483,3.893070761014686,First Lien or Unitranche,0
892,60198664.88651535,9.304766355140186,2.3280640854472634,0.4144939919893191,3.8940854472630173,First Lien or Unitranche,0
893,60157810.413885176,9.302616822429906,2.3288251001335114,0.41461014686248326,3.8951001335113484,First Lien or Unitranche,0
894,60116955.941255,9.300467289719625,2.32958611481976,0.4147263017356475,3.8961148197596795,First Lien or Unitranche,0
895,60076101.46862483,9.298317757009345,2.3303471295060083,0.4148424566088117,3.8971295060080107,First Lien or Unitranche,0
896,60035246.99599466,9.296168224299064,2.3311081441922563,0.41495861148197594,3.898144192256342,First Lien or Unitranche,0
897,59994392.523364484,9.294018691588784,2.3318691588785048,0.4150747663551402,3.899158878504673,First Lien or Unitranche,0
898,59953538.05073431,9.291869158878505,2.332630173564753,0.41519092122830437,3.900173564753004,First Lien or Unitranche,0
899,59912683.57810414,9.289719626168225,2.3333911882510017,0.4153070761014686,3.901188251001335,First Lien or Unitranche,0
900,59871829.105473965,9.287570093457944,2.3341522029372497,0.4154232309746328,3.9022029372496663,First Lien or Unitranche,0
901,59830974.63284379,9.285420560747664,2.334913217623498,0.41553938584779704,3.9032176234979974,First Lien or Unitranche,0
902,59790120.16021362,9.283271028037383,2.3356742323097466,0.4156555407209612,3.9042323097463285,First Lien or Unitranche,0
903,59749265.68758345,9.281121495327103,2.336435246995995,0.41577169559412547,3.9052469959946596,First Lien or Unitranche,0
904,59708411.21495327,9.278971962616822,2.337196261682243,0.4158878504672897,3.9062616822429908,First Lien or Unitranche,0
905,59667556.7423231,9.276822429906542,2.3379572763684915,0.4160040053404539,3.907276368491322,First Lien or Unitranche,0
906,59626702.26969293,9.274672897196261,2.33871829105474,0.41612016021361814,3.908291054739653,First Lien or Unitranche,0
907,59585847.797062755,9.27252336448598,2.339479305740988,0.4162363150867823,3.909305740987984,First Lien or Unitranche,0
908,59544993.32443258,9.2703738317757,2.3402403204272364,0.41635246995994657,3.9103204272363152,First Lien or Unitranche,0
909,59504138.8518024,9.26822429906542,2.341001335113485,0.41646862483311076,3.9113351134846464,First Lien or Unitranche,0
910,59463284.37917223,9.266074766355139,2.3417623497997333,0.416584779706275,3.9123497997329775,First Lien or Unitranche,0
911,59422429.906542055,9.263925233644859,2.3425233644859813,0.41670093457943924,3.913364485981308,First Lien or Unitranche,0
912,59381575.43391188,9.26177570093458,2.3432843791722298,0.41681708945260343,3.9143791722296397,First Lien or Unitranche,0
913,59340720.96128171,9.2596261682243,2.344045393858478,0.41693324432576767,3.9153938584779704,First Lien or Unitranche,0
914,59299866.48865154,9.257476635514019,2.3448064085447267,0.41704939919893186,3.9164085447263015,First Lien or Unitranche,0
915,59259012.01602136,9.255327102803738,2.3455674232309747,0.4171655540720961,3.9174232309746326,First Lien or Unitranche,0
916,59218157.54339118,9.253177570093458,2.346328437917223,0.4172817089452603,3.9184379172229638,First Lien or Unitranche,0
917,59177303.07076101,9.251028037383177,2.3470894526034716,0.41739786381842453,3.919452603471295,First Lien or Unitranche,0
918,59136448.59813084,9.248878504672897,2.34785046728972,0.4175140186915888,3.920467289719626,First Lien or Unitranche,0
919,59095594.125500664,9.246728971962616,2.348611481975968,0.41763017356475296,3.921481975967957,First Lien or Unitranche,0
920,59054739.65287049,9.244579439252336,2.3493724966622165,0.4177463284379172,3.9224966622162882,First Lien or Unitranche,0
921,59013885.18024032,9.242429906542055,2.350133511348465,0.4178624833110814,3.9235113484646194,First Lien or Unitranche,1
922,58973030.707610145,9.240280373831775,2.350894526034713,0.41797863818424563,3.9245260347129505,First Lien or Unitranche,0
923,58932176.23497997,9.238130841121494,2.3516555407209614,0.4180947930574099,3.9255407209612816,First Lien or Unitranche,0
924,58891321.7623498,9.235981308411215,2.35241655540721,0.41821094793057406,3.9265554072096127,First Lien or Unitranche,0
925,58850467.28971963,9.233831775700935,2.3531775700934583,0.4183271028037383,3.927570093457944,First Lien or Unitranche,0
926,58809612.81708945,9.231682242990654,2.3539385847797063,0.4184432576769025,3.928584779706275,First Lien or Unitranche,0
927,58768758.34445928,9.229532710280374,2.3546995994659548,0.41855941255006673,3.929599465954606,First Lien or Unitranche,0
928,58727903.87182911,9.227383177570093,2.355460614152203,0.4186755674232309,3.930614152202937,First Lien or Unitranche,0
929,58687049.399198934,9.225233644859813,2.356221628838451,0.41879172229639516,3.9316288384512683,First Lien or Unitranche,0
930,58646194.92656876,9.223084112149532,2.3569826435246997,0.4189078771695594,3.9326435246995994,First Lien or Unitranche,0
931,58605340.45393859,9.220934579439252,2.357743658210948,0.4190240320427236,3.9336582109479306,First Lien or Unitranche,0
932,58564485.981308416,9.218785046728971,2.3585046728971966,0.41914018691588784,3.9346728971962617,First Lien or Unitranche,0
933,58523631.50867824,9.21663551401869,2.3592656875834446,0.419256341789052,3.935687583444593,First Lien or Unitranche,0
934,58482777.03604806,9.21448598130841,2.360026702269693,0.41937249666221627,3.936702269692924,First Lien or Unitranche,0
935,58441922.56341789,9.21233644859813,2.3607877169559415,0.41948865153538045,3.937716955941255,First Lien or Unitranche,0
936,58401068.090787716,9.21018691588785,2.36154873164219,0.4196048064085447,3.938731642189586,First Lien or Unitranche,0
937,58360213.61815754,9.208037383177569,2.362309746328438,0.41972096128170894,3.9397463284379173,First Lien or Unitranche,0
938,58319359.14552737,9.20588785046729,2.3630707610146864,0.4198371161548731,3.9407610146862484,First Lien or Unitranche,0
939,58278504.6728972,9.20373831775701,2.363831775700935,0.41995327102803737,3.9417757009345795,First Lien or Unitranche,0
940,58237650.200267024,9.201588785046729,2.3645927903871833,0.42006942590120155,3.9427903871829106,First Lien or Unitranche,0
941,58196795.727636844,9.199439252336449,2.3653538050734313,0.4201855807743658,3.9438050734312418,First Lien or Unitranche,0
942,58155941.25500667,9.197289719626168,2.3661148197596797,0.42030173564753004,3.944819759679573,First Lien or Unitranche,0
943,58115086.7823765,9.195140186915888,2.366875834445928,0.4204178905206942,3.945834445927904,First Lien or Unitranche,0
944,58074232.309746325,9.192990654205607,2.367636849132176,0.42053404539385847,3.946849132176235,First Lien or Unitranche,0
945,58033377.83711615,9.190841121495327,2.3683978638184247,0.42065020026702266,3.9478638184245662,First Lien or Unitranche,0
946,57992523.36448598,9.188691588785046,2.369158878504673,0.4207663551401869,3.9488785046728974,First Lien or Unitranche,0
947,57951668.891855806,9.186542056074765,2.3699198931909216,0.4208825100133511,3.9498931909212285,First Lien or Unitranche,0
948,57910814.41922563,9.184392523364485,2.3706809078771696,0.42099866488651533,3.950907877169559,First Lien or Unitranche,0
949,57869959.94659546,9.182242990654204,2.371441922563418,0.42111481975967957,3.9519225634178903,First Lien or Unitranche,0
950,57829105.47396529,9.180093457943926,2.3722029372496665,0.42123097463284376,3.9529372496662214,First Lien or Unitranche,0
951,57788251.001335114,9.177943925233645,2.3729639519359145,0.421347129506008,3.9539519359145525,First Lien or Unitranche,0
952,57747396.52870494,9.175794392523365,2.373724966622163,0.4214632843791722,3.9549666221628836,First Lien or Unitranche,0
953,57706542.05607477,9.173644859813084,2.3744859813084114,0.42157943925233643,3.9559813084112148,First Lien or Unitranche,0
954,57665687.583444595,9.171495327102804,2.37524699599466,0.4216955941255006,3.956995994659546,First Lien or Unitranche,0
955,57624833.11081442,9.169345794392523,2.376008010680908,0.42181174899866486,3.958010680907877,First Lien or Unitranche,0
956,57583978.63818425,9.167196261682243,2.3767690253671563,0.4219279038718291,3.959025367156208,First Lien or Unitranche,0
957,57543124.16555408,9.165046728971962,2.3775300400534047,0.4220440587449933,3.9600400534045392,First Lien or Unitranche,0
958,57502269.6929239,9.162897196261682,2.378291054739653,0.42216021361815753,3.9610547396528704,First Lien or Unitranche,0
959,57461415.22029372,9.160747663551401,2.379052069425901,0.4222763684913217,3.9620694259012015,First Lien or Unitranche,0
960,57420560.74766355,9.15859813084112,2.3798130841121496,0.42239252336448596,3.9630841121495326,First Lien or Unitranche,0
961,57379706.27503338,9.15644859813084,2.380574098798398,0.42250867823765015,3.9640987983978637,First Lien or Unitranche,1
962,57338851.802403204,9.15429906542056,2.3813351134846465,0.4226248331108144,3.965113484646195,First Lien or Unitranche,0
963,57297997.32977303,9.152149532710279,2.3820961281708946,0.42274098798397863,3.966128170894526,First Lien or Unitranche,0
964,57257142.85714286,9.15,2.382857142857143,0.4228571428571428,3.967142857142857,First Lien or Unitranche,0
965,57216288.384512685,9.14785046728972,2.3836181575433915,0.42297329773030706,3.968157543391188,First Lien or Unitranche,0
966,57175433.911882505,9.14570093457944,2.3843791722296395,0.42308945260347125,3.9691722296395193,First Lien or Unitranche,0
967,57134579.43925233,9.143551401869159,2.385140186915888,0.4232056074766355,3.9701869158878504,First Lien or Unitranche,0
968,57093724.96662216,9.141401869158878,2.3859012016021364,0.4233217623497997,3.9712016021361816,First Lien or Unitranche,0
969,57052870.493991986,9.139252336448598,2.386662216288385,0.4234379172229639,3.9722162883845127,First Lien or Unitranche,0
970,57012016.02136181,9.137102803738317,2.387423230974633,0.42355407209612816,3.973230974632844,First Lien or Unitranche,0
971,56971161.54873164,9.134953271028037,2.3881842456608813,0.42367022696929235,3.974245660881175,First Lien or Unitranche,0
972,56930307.07610147,9.132803738317756,2.3889452603471297,0.4237863818424566,3.975260347129506,First Lien or Unitranche,0
973,56889452.603471294,9.130654205607476,2.389706275033378,0.4239025367156208,3.976275033377837,First Lien or Unitranche,0
974,56848598.13084112,9.128504672897195,2.390467289719626,0.424018691588785,3.9772897196261683,First Lien or Unitranche,0
975,56807743.65821095,9.126355140186917,2.3912283044058746,0.4241348464619492,3.9783044058744994,First Lien or Unitranche,0
976,56766889.185580775,9.124205607476636,2.391989319092123,0.42425100133511345,3.9793190921228305,First Lien or Unitranche,0
977,56726034.7129506,9.122056074766355,2.3927503337783715,0.4243671562082777,3.9803337783711616,First Lien or Unitranche,0
978,56685180.24032043,9.119906542056075,2.3935113484646195,0.4244833110814419,3.9813484646194928,First Lien or Unitranche,0
979,56644325.767690256,9.117757009345794,2.394272363150868,0.4245994659546061,3.982363150867824,First Lien or Unitranche,0
980,56603471.29506008,9.115607476635514,2.3950333778371165,0.4247156208277703,3.983377837116155,First Lien or Unitranche,0
981,56562616.82242991,9.113457943925233,2.3957943925233645,0.42483177570093456,3.984392523364486,First Lien or Unitranche,0
982,56521762.34979974,9.111308411214953,2.396555407209613,0.42494793057409874,3.9854072096128172,First Lien or Unitranche,0
983,56480907.877169564,9.109158878504672,2.3973164218958614,0.425064085447263,3.986421895861148,First Lien or Unitranche,0
984,56440053.404539384,9.107009345794392,2.39807743658211,0.4251802403204272,3.9874365821094795,First Lien or Unitranche,0
985,56399198.93190921,9.104859813084111,2.398838451268358,0.4252963951935914,3.98845126835781,First Lien or Unitranche,0
986,56358344.45927904,9.102710280373831,2.3995994659546063,0.42541255006675566,3.9894659546061413,First Lien or Unitranche,0
987,56317489.986648865,9.10056074766355,2.4003604806408547,0.42552870493991984,3.9904806408544724,First Lien or Unitranche,0
988,56276635.51401869,9.09841121495327,2.4011214953271027,0.4256448598130841,3.9914953271028035,First Lien or Unitranche,0
989,56235781.04138852,9.09626168224299,2.401882510013351,0.4257610146862483,3.9925100133511346,First Lien or Unitranche,0
990,56194926.568758346,9.09411214953271,2.4026435246995996,0.4258771695594125,3.9935246995994658,First Lien or Unitranche,0
991,56154072.096128166,9.09196261682243,2.403404539385848,0.42599332443257676,3.994539385847797,First Lien or Unitranche,0
992,56113217.62349799,9.08981308411215,2.404165554072096,0.42610947930574095,3.995554072096128,First Lien or Unitranche,0
993,56072363.15086782,9.087663551401869,2.4049265687583445,0.4262256341789052,3.996568758344459,First Lien or Unitranche,0
994,56031508.67823765,9.085514018691589,2.405687583444593,0.4263417890520694,3.9975834445927902,First Lien or Unitranche,0
995,55990654.205607474,9.083364485981308,2.4064485981308414,0.4264579439252336,3.9985981308411214,First Lien or Unitranche,0
996,55949799.7329773,9.081214953271028,2.4072096128170895,0.42657409879839786,3.9996128170894525,First Lien or Unitranche,0
997,55908945.26034713,9.079065420560747,2.407970627503338,0.42669025367156205,4.000627503337784,First Lien or Unitranche,0
998,55868090.787716955,9.076915887850467,2.4087316421895864,0.4268064085447263,4.001642189586115,First Lien or Unitranche,0
999,55827236.31508678,9.074766355140186,2.409492656875835,0.4269225634178905,4.002656875834446,First Lien or Unitranche,0
1000,55786381.84245661,9.072616822429906,2.410253671562083,0.4270387182910547,4.003671562082777,First Lien or Unitranche,0
1001,55745527.369826436,9.070467289719627,2.4110146862483313,0.4271548731642189,4.004686248331108,First Lien or Unitranche,0
1002,55704672.89719626,9.068317757009346,2.4117757009345797,0.42727102803738315,4.005700934579439,First Lien or Unitranche,0
1003,55663818.42456609,9.066168224299066,2.4125367156208277,0.4273871829105474,4.00671562082777,First Lien or Unitranche,0
1004,55622963.95193592,9.064018691588785,2.413297730307076,0.4275033377837116,4.007730307076101,First Lien or Unitranche,0
1005,55582109.479305744,9.061869158878505,2.4140587449933246,0.4276194926568758,4.008744993324433,First Lien or Unitranche,0
1006,55541255.00667557,9.059719626168224,2.414819759679573,0.42773564753004,4.009759679572763,First Lien or Unitranche,0
1007,55500400.5340454,9.057570093457944,2.415580774365821,0.42785180240320425,4.010774365821095,First Lien or Unitranche,0
1008,55459546.061415225,9.055420560747663,2.4163417890520695,0.42796795727636844,4.0117890520694255,First Lien or Unitranche,0
1009,55418691.588785045,9.053271028037383,2.417102803738318,0.4280841121495327,4.012803738317757,First Lien or Unitranche,0
1010,55377837.11615487,9.051121495327102,2.4178638184245664,0.4282002670226969,4.013818424566088,First Lien or Unitranche,0
1011,55336982.6435247,9.048971962616822,2.4186248331108144,0.4283164218958611,4.014833110814419,First Lien or Unitranche,0
1012,55296128.170894526,9.046822429906541,2.419385847797063,0.42843257676902535,4.01584779706275,First Lien or Unitranche,0
1013,55255273.69826435,9.04467289719626,2.4201468624833113,0.42854873164218954,4.0168624833110815,First Lien or Unitranche,0
1014,55214419.22563418,9.04252336448598,2.4209078771695594,0.4286648865153538,4.017877169559412,First Lien or Unitranche,0
1015,55173564.75300401,9.0403738317757,2.421668891855808,0.428781041388518,4.018891855807744,First Lien or Unitranche,1
1016,55132710.28037383,9.038224299065421,2.4224299065420563,0.4288971962616822,4.0199065420560744,First Lien or Unitranche,0
1017,55091855.80774365,9.03607476635514,2.4231909212283047,0.42901335113484645,4.020921228304406,First Lien or Unitranche,0
1018,55051001.33511348,9.03392523364486,2.4239519359145527,0.42912950600801064,4.021935914552737,First Lien or Unitranche,1
1019,55010146.86248331,9.03177570093458,2.424712950600801,0.4292456608811749,4.022950600801068,First Lien or Unitranche,1
1020,54969292.389853135,9.029626168224299,2.4254739652870496,0.42936181575433907,4.023965287049399,First Lien or Unitranche,0
1021,54928437.91722296,9.027476635514018,2.426234979973298,0.4294779706275033,4.0249799732977305,First Lien or Unitranche,0
1022,54887583.44459279,9.025327102803738,2.426995994659546,0.42959412550066756,4.025994659546061,First Lien or Unitranche,0
1023,54846728.971962616,9.023177570093457,2.4277570093457945,0.42971028037383174,4.027009345794393,First Lien or Unitranche,0
1024,54805874.49933244,9.021028037383177,2.428518024032043,0.429826435246996,4.028024032042723,First Lien or Unitranche,0
1025,54765020.02670227,9.018878504672896,2.429279038718291,0.4299425901201602,4.029038718291055,First Lien or Unitranche,0
1026,54724165.5540721,9.016728971962616,2.4300400534045394,0.4300587449933244,4.030053404539386,First Lien or Unitranche,0
1027,54683311.081441924,9.014579439252337,2.430801068090788,0.4301748998664886,4.031068090787717,First Lien or Unitranche,0
1028,54642456.60881175,9.012429906542057,2.4315620827770363,0.43029105473965285,4.032082777036048,First Lien or Unitranche,0
1029,54601602.13618158,9.010280373831776,2.4323230974632843,0.4304072096128171,4.0330974632843795,First Lien or Unitranche,0
1030,54560747.663551405,9.008130841121496,2.433084112149533,0.4305233644859813,4.03411214953271,First Lien or Unitranche,0
1031,54519893.19092123,9.005981308411215,2.4338451268357812,0.4306395193591455,4.035126835781042,First Lien or Unitranche,0
1032,54479038.71829106,9.003831775700935,2.4346061415220297,0.4307556742323097,4.036141522029372,First Lien or Unitranche,0
1033,54438184.245660886,9.001682242990654,2.4353671562082777,0.43087182910547395,4.037156208277704,First Lien or Unitranche,0
1034,54397329.773030706,8.999532710280373,2.436128170894526,0.43098798397863813,4.038170894526035,First Lien or Unitranche,0
1035,54356475.30040053,8.997383177570093,2.4368891855807746,0.4311041388518024,4.039185580774366,First Lien or Unitranche,0
1036,54315620.82777036,8.995233644859812,2.437650200267023,0.4312202937249666,4.040200267022697,First Lien or Unitranche,0
1037,54274766.35514019,8.993084112149532,2.438411214953271,0.4313364485981308,4.041214953271028,First Lien or Unitranche,0
1038,54233911.882510014,8.990934579439251,2.4391722296395195,0.43145260347129505,4.042229639519359,First Lien or Unitranche,0
1039,54193057.40987984,8.988785046728971,2.439933244325768,0.43156875834445924,4.04324432576769,First Lien or Unitranche,0
1040,54152202.93724967,8.98663551401869,2.440694259012016,0.4316849132176235,4.044259012016021,First Lien or Unitranche,0
1041,54111348.46461949,8.984485981308412,2.4414552736982644,0.43180106809078767,4.045273698264352,First Lien or Unitranche,0
1042,54070493.991989315,8.982336448598131,2.442216288384513,0.4319172229639519,4.046288384512684,First Lien or Unitranche,0
1043,54029639.51935914,8.98018691588785,2.4429773030707613,0.43203337783711615,4.047303070761014,First Lien or Unitranche,0
1044,53988785.04672897,8.97803738317757,2.4437383177570093,0.43214953271028034,4.048317757009346,First Lien or Unitranche,0
1045,53947930.574098796,8.97588785046729,2.444499332443258,0.4322656875834446,4.0493324432576765,First Lien or Unitranche,0
1046,53907076.10146862,8.97373831775701,2.4452603471295062,0.43238184245660877,4.050347129506008,First Lien or Unitranche,0
1047,53866221.62883845,8.971588785046729,2.4460213618157542,0.432497997329773,4.051361815754339,First Lien or Unitranche,0
1048,53825367.15620828,8.969439252336448,2.4467823765020027,0.4326141522029372,4.05237650200267,First Lien or Unitranche,0
1049,53784512.683578104,8.967289719626168,2.447543391188251,0.43273030707610144,4.053391188251001,First Lien or Unitranche,0
1050,53743658.21094793,8.965140186915887,2.4483044058744996,0.4328464619492657,4.0544058744993325,First Lien or Unitranche,0
1051,53702803.73831776,8.962990654205607,2.4490654205607476,0.43296261682242987,4.055420560747663,First Lien or Unitranche,0
1052,53661949.265687585,8.960841121495326,2.449826435246996,0.4330787716955941,4.056435246995995,First Lien or Unitranche,1
1053,53621094.79305741,8.958691588785047,2.4505874499332445,0.4331949265687583,4.0574499332443255,First Lien or Unitranche,0
1054,53580240.32042724,8.956542056074767,2.451348464619493,0.43331108144192254,4.058464619492657,First Lien or Unitranche,0
1055,53539385.847797066,8.954392523364486,2.452109479305741,0.43342723631508673,4.059479305740988,First Lien or Unitranche,0
1056,53498531.37516689,8.952242990654206,2.4528704939919894,0.43354339118825097,4.060493991989319,First Lien or Unitranche,0
1057,53457676.90253672,8.950093457943925,2.453631508678238,0.4336595460614152,4.06150867823765,First Lien or Unitranche,0
1058,53416822.42990655,8.947943925233645,2.4543925233644863,0.4337757009345794,4.0625233644859815,First Lien or Unitranche,0
1059,53375967.95727637,8.945794392523364,2.4551535380507343,0.43389185580774364,4.063538050734312,First Lien or Unitranche,0
1060,53335113.48464619,8.943644859813084,2.455914552736983,0.43400801068090783,4.064552736982644,First Lien or Unitranche,0
1061,53294259.01201602,8.941495327102803,2.4566755674232312,0.4341241655540721,4.065567423230974,First Lien or Unitranche,0
1062,53253404.53938585,8.939345794392523,2.4574365821094792,0.43424032042723626,4.066582109479306,First Lien or Unitranche,0
1063,53212550.066755675,8.937196261682242,2.4581975967957277,0.4343564753004005,4.067596795727637,First Lien or Unitranche,0
1064,53171695.5941255,8.935046728971962,2.458958611481976,0.43447263017356474,4.068611481975968,First Lien or Unitranche,0
1065,53130841.12149533,8.932897196261681,2.4597196261682246,0.43458878504672893,4.069626168224299,First Lien or Unitranche,0
1066,53089986.64886515,8.9307476635514,2.4604806408544726,0.4347049399198932,4.0706408544726305,First Lien or Unitranche,0
1067,53049132.176234975,8.928598130841122,2.461241655540721,0.43482109479305736,4.071655540720961,First Lien or Unitranche,0
1068,53008277.7036048,8.926448598130841,2.4620026702269695,0.4349372496662216,4.072670226969293,First Lien or Unitranche,0
1069,52967423.23097463,8.924299065420561,2.462763684913218,0.43505340453938585,4.073684913217623,First Lien or Unitranche,0
1070,52926568.75834446,8.92214953271028,2.463524699599466,0.43516955941255003,4.074699599465955,First Lien or Unitranche,0
1071,52885714.28571428,8.92,2.4642857142857144,0.4352857142857143,4.075714285714286,First Lien or Unitranche,0
1072,52844859.81308411,8.91785046728972,2.465046728971963,0.43540186915887846,4.076728971962616,First Lien or Unitranche,0
1073,52804005.34045394,8.915700934579439,2.465807743658211,0.4355180240320427,4.077743658210948,First Lien or Unitranche,0
1074,52763150.867823765,8.913551401869158,2.4665687583444593,0.43563417890520695,4.078758344459279,First Lien or Unitranche,0
1075,52722296.39519359,8.911401869158878,2.4673297730307078,0.43575033377837114,4.07977303070761,First Lien or Unitranche,0
1076,52681441.92256342,8.909252336448597,2.4680907877169562,0.4358664886515354,4.080787716955941,First Lien or Unitranche,0
1077,52640587.449933246,8.907102803738317,2.4688518024032042,0.43598264352469956,4.081802403204272,First Lien or Unitranche,0
